WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214714,Z-2181-2025,"Ambu SPUR II Labeled as the following: 1 SPUR II Adult Resuscitator, Adult, Catalog Number: 523211000 2 SPUR II Adult Resuscitator w/Mercury Filter, Adult, Catalog Number: 523611051 3 SPUR II Adult Resuscitator, Single Patient Use Resuscitator, Adult, Catalog Number: 523611057 4 SPUR II Adult Resuscitator, Single Patient Use Resuscitator, Adult, Catalog Number: 524611000 5 SPUR II Adult Resuscitator, Pop-off open 40 ,w/PEEP Valve 20, Adult, Catalog Number: 524611001 6 SPUR II Adult Resuscitator w/PEEP Valve 20, Adult, Catalog Number: 524611011 7 SPUR II Adult Resuscitator w/Pressure Limiting Valve, Adult, Catalog Number: 524611031 8 SPUR II Adult Resuscitator w/Pressure Limiting Valve, Adult, Catalog Number: 524611047 9 SPUR II Adult Resuscitator, Single Patient Use Resuscitator, Adult, Catalog Number: 524611051 10 SPUR II Pediatric Resuscitator w/10 O2 tube &#38; Manometer, Catalog Number: 530200016 11 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530212000 12 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530212001 13 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530213000 14 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530213001 15 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530213011 16 SPUR II Pediatric Resuscitator w/Manometer, Pediatric, Catalog Number: 530213030 17 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530213031 18 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530213048 19 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530214000 20 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530613000 21 SPUR II Pediatric Resuscitator w/Manometer &#38; PEEP Valve 20, Pediatric, Catalog Number: 530613031 22 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530613071 23 SPUR II Pediatric Resuscitator w/PEEP Valve 20,Manometer &#38; CO2 Detector, Pediatric, Catalog Number: 530613831 24 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530614017 25 SPUR II Pediatric Resuscitator w/Manometer, Pediatric, Catalog Number: 530614030 26 SPUR II Pediatric Resuscitator w/CO2 Detector, Pediatric, Catalog Number: 530614800 27 SPUR II Pediatric Resuscitator, INF&#38; TOD W/Manometer, Pediatric, Catalog Number: 530615030 28 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 530619031 29 SPUR II Pediatric Resuscitator w/Expiratory Filter, Manometer PEEP Valve, Pediatric, Catalog Number: 531600051 30 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531613000 31 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531613001 32 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531613010 33 SPUR¿ II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531613031 34 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531613047 35 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number:531613051 36 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531614026 37 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number: 531638000 38 SPUR II Adult Resuscitator, Single Patient Use Resuscitator, Adult, Catalog Number: 523611051E 39 SPUR II Pediatric Resuscitator, Single Patient Use Resuscitator, Pediatric, Catalog Number:530213000B The Ambu SPUR II Resuscitator is a single patient use resuscitator intended for pulmonary resus",Ambu SPUR II,1,CDRH,2025/08/13 ,2025/08/13 21:07:00,,Ambu Inc.,Potential for the manometer port being blocked rendering the manometer non-functional.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214775,Z-2299-2025,"GE Signa Artist, Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa Artist,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214786,Z-2305-2025,"GE SIGNA UHP, Nuclear Magnetic Resonance Imaging System",GE Healthcare SIGNA UHP,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214788,Z-2307-2025,"GE Discovery MR750w 3.0T, Nuclear Magnetic Resonance Imaging System",GE Healthcare Discovery,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214790,Z-2309-2025,"GE SIGNA PET/MR, Tomographic Imager Combining Emission Computed Tomography with Nuclear Magnetic Resonance",GE Healthcare SIGNA ,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214791,Z-2310-2025,"GE SIGNA Artist Evo, Nuclear Magnetic Resonance Imaging System",GE Healthcare SIGNA Artist ,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214792,Z-2311-2025,"GE SIGNA Voyager AIR (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Voyager,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214795,Z-2314-2025,"GE SIGNA Premier Elite  (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Premier,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214974,Z-2322-2025,"Access Thyroglobulin assay, a simultaneous one-step immunoenzymatic assay, Catalog Number 33860",Access Thyroglobulin,2,CDRH,2025/08/13 ,2025/08/13 21:06:48,,"Beckman Coulter, Inc.",Access Thyroglobulin reagent lot 439163 may generate erroneously high patient results. Falsely increased Access Thyroglobulin results may lead a physician to pursue unnecessary diagnostic imaging studies and/or inappropriate therapy adjustments in patients being monitored for residual or recurrent thyroid cancer.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214781,Z-2301-2025,"GE Discovery MR450 1.5T, Nuclear Magnetic Resonance Imaging System",GE Healthcare Discovery,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214799,Z-2318-2025,"GE SIGNA Hero MAX  (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa Hero,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214800,Z-2319-2025,"GE SIGNA PET/MR AIR (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214962,Z-2298-2025,"Brand Name: Ultra IABP Catheter Kit
Product Name: Ultra IABP Catheter Kit
Model/Catalog Number: IMU7F-40, IMU7F-35, IMU7F-30, IMU7F-25, and IMU7F-20
Software Version: Not applicable
Product Description: The Insightra Ultra IABP Catheter Kit is a 7 French catheter available with either a 40, 35, 30, 25, or 20 cc balloon. The catheter has two lumens and is designed to provide counterpulsation cardiac assist therapy. The outer lumen is a channel for helium used to inflate and deflate the balloon. The inner lumen is used for a guidewire and blood pressure measurement. It is packaged as a convenience kit with accessories (one-way
valve, 50 cc syringe, guide wires, introducer needle, dilator, pressure tubing, Datascope & Arrow adaptors).
The balloon inflation and deflation cycle is synchronized (using a commercially available control console) with the ECG or arterial pressure to provide counterpulsation synchronized with the heartbeat. It is intended to increase coronary perfusion, decrease the workload of the left ventricle and allow healing of the myocardium
Component: No
",Ultra IABP Catheter Kit,2,CDRH,2025/08/13 ,2025/08/13 21:06:46,,Insightra Medical Inc,Device contains indications for use and device compatibility claims that have not be reviewed and approved for safety and effectiveness by the FDA. Instructions for use are not consistent with product training.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214797,Z-2316-2025,"GE SIGNA Hero XT  (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa Hero,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214798,Z-2317-2025,"GE SIGNA Hero Elite  (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa ,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214671,Z-2294-2025,"Custom Tubing Kit: REF: K04-00417, K04-00963, K04-01029
",Custom Tubing Kit,2,CDRH,2025/08/12 ,2025/08/12 21:06:33,,"Merit Medical Systems, Inc.","High pressure tubing may relax over time causing it to partially separate from the connector resulting in a void that can trap air in the line. Use of the affected product may result in the trapped air being introduced into the patient.
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215161,Z-2297-2025,3mensio Workstation (Vascular Fenestrated) software ,3mensio Workstation,2,CDRH,2025/08/12 ,2025/08/12 21:06:31,,PIE Medical Imaging B.V.,"When fenestrated analysis with clock measurements is started in diagnostic bioimaging software (intended to measure/visualize cardiovascular structures) and the 12h position of a single clock is changed, other clock measurements are not updated relative to the new 12h position which may cause stent graft fenestrations at incorrect position, which may lead to blood flow disruption and tissue damage"
